GEO_id,GEO_id2,GEO_display-label,Total_households,no_internet_households
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - No Internet access
1400000US42101017100,42101017100,"Census Tract 171, Philadelphia County, Pennsylvania",1610,646
1400000US42101017201,42101017201,"Census Tract 172.01, Philadelphia County, Pennsylvania",1220,503
1400000US42101017202,42101017202,"Census Tract 172.02, Philadelphia County, Pennsylvania",1590,788
1400000US42101017300,42101017300,"Census Tract 173, Philadelphia County, Pennsylvania",1123,686
1400000US42101017400,42101017400,"Census Tract 174, Philadelphia County, Pennsylvania",847,418
1400000US42101017500,42101017500,"Census Tract 175, Philadelphia County, Pennsylvania",2426,1480
1400000US42101017601,42101017601,"Census Tract 176.01, Philadelphia County, Pennsylvania",2025,976
1400000US42101017602,42101017602,"Census Tract 176.02, Philadelphia County, Pennsylvania",1348,601
1400000US42101017701,42101017701,"Census Tract 177.01, Philadelphia County, Pennsylvania",1100,376
1400000US42101017702,42101017702,"Census Tract 177.02, Philadelphia County, Pennsylvania",1578,712
1400000US42101017800,42101017800,"Census Tract 178, Philadelphia County, Pennsylvania",1994,683
1400000US42101017900,42101017900,"Census Tract 179, Philadelphia County, Pennsylvania",2130,317
1400000US42101018001,42101018001,"Census Tract 180.01, Philadelphia County, Pennsylvania",1126,253
1400000US42101018002,42101018002,"Census Tract 180.02, Philadelphia County, Pennsylvania",2298,566
1400000US42101018300,42101018300,"Census Tract 183, Philadelphia County, Pennsylvania",1454,214
1400000US42101018400,42101018400,"Census Tract 184, Philadelphia County, Pennsylvania",811,146
1400000US42101018800,42101018800,"Census Tract 188, Philadelphia County, Pennsylvania",2429,657
1400000US42101019000,42101019000,"Census Tract 190, Philadelphia County, Pennsylvania",2675,555
1400000US42101019100,42101019100,"Census Tract 191, Philadelphia County, Pennsylvania",2901,759
1400000US42101019200,42101019200,"Census Tract 192, Philadelphia County, Pennsylvania",2294,573
1400000US42101019501,42101019501,"Census Tract 195.01, Philadelphia County, Pennsylvania",1703,945
1400000US42101019502,42101019502,"Census Tract 195.02, Philadelphia County, Pennsylvania",1073,379
1400000US42101019700,42101019700,"Census Tract 197, Philadelphia County, Pennsylvania",2212,1005
1400000US42101019800,42101019800,"Census Tract 198, Philadelphia County, Pennsylvania",2100,913
1400000US42101019900,42101019900,"Census Tract 199, Philadelphia County, Pennsylvania",1362,604
1400000US42101020000,42101020000,"Census Tract 200, Philadelphia County, Pennsylvania",541,328
1400000US42101020101,42101020101,"Census Tract 201.01, Philadelphia County, Pennsylvania",1698,1041
1400000US42101020102,42101020102,"Census Tract 201.02, Philadelphia County, Pennsylvania",1221,517
1400000US42101020200,42101020200,"Census Tract 202, Philadelphia County, Pennsylvania",2109,1499
1400000US42101020300,42101020300,"Census Tract 203, Philadelphia County, Pennsylvania",987,505
1400000US42101020400,42101020400,"Census Tract 204, Philadelphia County, Pennsylvania",1119,478
1400000US42101020500,42101020500,"Census Tract 205, Philadelphia County, Pennsylvania",1229,601
1400000US42101020600,42101020600,"Census Tract 206, Philadelphia County, Pennsylvania",714,113
1400000US42101020700,42101020700,"Census Tract 207, Philadelphia County, Pennsylvania",2292,399
1400000US42101020800,42101020800,"Census Tract 208, Philadelphia County, Pennsylvania",1116,89
1400000US42101020900,42101020900,"Census Tract 209, Philadelphia County, Pennsylvania",1196,141
1400000US42101021000,42101021000,"Census Tract 210, Philadelphia County, Pennsylvania",2047,318
1400000US42101021100,42101021100,"Census Tract 211, Philadelphia County, Pennsylvania",1041,91
1400000US42101021200,42101021200,"Census Tract 212, Philadelphia County, Pennsylvania",1041,136
1400000US42101021300,42101021300,"Census Tract 213, Philadelphia County, Pennsylvania",1360,148
1400000US42101021400,42101021400,"Census Tract 214, Philadelphia County, Pennsylvania",1595,131
1400000US42101021500,42101021500,"Census Tract 215, Philadelphia County, Pennsylvania",1615,115
1400000US42101021600,42101021600,"Census Tract 216, Philadelphia County, Pennsylvania",1001,81
1400000US42101021700,42101021700,"Census Tract 217, Philadelphia County, Pennsylvania",2436,240
1400000US42101021800,42101021800,"Census Tract 218, Philadelphia County, Pennsylvania",2217,288
1400000US42101021900,42101021900,"Census Tract 219, Philadelphia County, Pennsylvania",656,87
1400000US42101022000,42101022000,"Census Tract 220, Philadelphia County, Pennsylvania",679,104
1400000US42101023100,42101023100,"Census Tract 231, Philadelphia County, Pennsylvania",496,26
1400000US42101023500,42101023500,"Census Tract 235, Philadelphia County, Pennsylvania",560,80
1400000US42101023600,42101023600,"Census Tract 236, Philadelphia County, Pennsylvania",1070,198
1400000US42101023700,42101023700,"Census Tract 237, Philadelphia County, Pennsylvania",2045,471
1400000US42101023800,42101023800,"Census Tract 238, Philadelphia County, Pennsylvania",1779,340
1400000US42101023900,42101023900,"Census Tract 239, Philadelphia County, Pennsylvania",954,249
1400000US42101024000,42101024000,"Census Tract 240, Philadelphia County, Pennsylvania",1496,371
1400000US42101024100,42101024100,"Census Tract 241, Philadelphia County, Pennsylvania",691,307
1400000US42101024200,42101024200,"Census Tract 242, Philadelphia County, Pennsylvania",1690,636
1400000US42101024300,42101024300,"Census Tract 243, Philadelphia County, Pennsylvania",1461,322
1400000US42101024400,42101024400,"Census Tract 244, Philadelphia County, Pennsylvania",1100,371
1400000US42101024500,42101024500,"Census Tract 245, Philadelphia County, Pennsylvania",1570,749
1400000US42101024600,42101024600,"Census Tract 246, Philadelphia County, Pennsylvania",1014,329
1400000US42101024700,42101024700,"Census Tract 247, Philadelphia County, Pennsylvania",1584,533
1400000US42101024800,42101024800,"Census Tract 248, Philadelphia County, Pennsylvania",729,174
1400000US42101024900,42101024900,"Census Tract 249, Philadelphia County, Pennsylvania",1118,388
1400000US42101025200,42101025200,"Census Tract 252, Philadelphia County, Pennsylvania",2622,878
1400000US42101025300,42101025300,"Census Tract 253, Philadelphia County, Pennsylvania",1574,370
1400000US42101025400,42101025400,"Census Tract 254, Philadelphia County, Pennsylvania",1988,273
1400000US42101025500,42101025500,"Census Tract 255, Philadelphia County, Pennsylvania",1126,177
1400000US42101025600,42101025600,"Census Tract 256, Philadelphia County, Pennsylvania",1141,160
1400000US42101025700,42101025700,"Census Tract 257, Philadelphia County, Pennsylvania",1930,352
1400000US42101025800,42101025800,"Census Tract 258, Philadelphia County, Pennsylvania",745,173
1400000US42101025900,42101025900,"Census Tract 259, Philadelphia County, Pennsylvania",2033,688
1400000US42101026000,42101026000,"Census Tract 260, Philadelphia County, Pennsylvania",1257,277
1400000US42101026100,42101026100,"Census Tract 261, Philadelphia County, Pennsylvania",1410,272
1400000US42101026200,42101026200,"Census Tract 262, Philadelphia County, Pennsylvania",1686,499
1400000US42101026301,42101026301,"Census Tract 263.01, Philadelphia County, Pennsylvania",1551,388
1400000US42101026302,42101026302,"Census Tract 263.02, Philadelphia County, Pennsylvania",2019,535
1400000US42101026400,42101026400,"Census Tract 264, Philadelphia County, Pennsylvania",2185,523
1400000US42101026500,42101026500,"Census Tract 265, Philadelphia County, Pennsylvania",1682,406
1400000US42101026600,42101026600,"Census Tract 266, Philadelphia County, Pennsylvania",2173,459
1400000US42101026700,42101026700,"Census Tract 267, Philadelphia County, Pennsylvania",2538,718
1400000US42101026800,42101026800,"Census Tract 268, Philadelphia County, Pennsylvania",1915,538
1400000US42101026900,42101026900,"Census Tract 269, Philadelphia County, Pennsylvania",696,144
1400000US42101027000,42101027000,"Census Tract 270, Philadelphia County, Pennsylvania",907,121
1400000US42101027100,42101027100,"Census Tract 271, Philadelphia County, Pennsylvania",910,209
1400000US42101027200,42101027200,"Census Tract 272, Philadelphia County, Pennsylvania",1885,500
1400000US42101027300,42101027300,"Census Tract 273, Philadelphia County, Pennsylvania",2113,692
1400000US42101027401,42101027401,"Census Tract 274.01, Philadelphia County, Pennsylvania",1141,433
1400000US42101027402,42101027402,"Census Tract 274.02, Philadelphia County, Pennsylvania",2302,648
1400000US42101027500,42101027500,"Census Tract 275, Philadelphia County, Pennsylvania",1683,393
1400000US42101027600,42101027600,"Census Tract 276, Philadelphia County, Pennsylvania",1425,562
1400000US42101027700,42101027700,"Census Tract 277, Philadelphia County, Pennsylvania",1945,823
1400000US42101027800,42101027800,"Census Tract 278, Philadelphia County, Pennsylvania",1912,851
1400000US42101027901,42101027901,"Census Tract 279.01, Philadelphia County, Pennsylvania",1450,621
1400000US42101027902,42101027902,"Census Tract 279.02, Philadelphia County, Pennsylvania",910,305
1400000US42101028000,42101028000,"Census Tract 280, Philadelphia County, Pennsylvania",1657,737
1400000US42101028100,42101028100,"Census Tract 281, Philadelphia County, Pennsylvania",1428,497
1400000US42101028200,42101028200,"Census Tract 282, Philadelphia County, Pennsylvania",2126,719
1400000US42101028300,42101028300,"Census Tract 283, Philadelphia County, Pennsylvania",2336,1073
1400000US42101028400,42101028400,"Census Tract 284, Philadelphia County, Pennsylvania",1267,408
1400000US42101028500,42101028500,"Census Tract 285, Philadelphia County, Pennsylvania",855,376
1400000US42101028600,42101028600,"Census Tract 286, Philadelphia County, Pennsylvania",2270,661
1400000US42101028700,42101028700,"Census Tract 287, Philadelphia County, Pennsylvania",832,327
1400000US42101028800,42101028800,"Census Tract 288, Philadelphia County, Pennsylvania",1266,540
1400000US42101028901,42101028901,"Census Tract 289.01, Philadelphia County, Pennsylvania",1257,314
1400000US42101028902,42101028902,"Census Tract 289.02, Philadelphia County, Pennsylvania",1966,777
1400000US42101029000,42101029000,"Census Tract 290, Philadelphia County, Pennsylvania",2134,865
1400000US42101029100,42101029100,"Census Tract 291, Philadelphia County, Pennsylvania",1592,496
1400000US42101029200,42101029200,"Census Tract 292, Philadelphia County, Pennsylvania",1319,259
1400000US42101029300,42101029300,"Census Tract 293, Philadelphia County, Pennsylvania",846,291
1400000US42101029400,42101029400,"Census Tract 294, Philadelphia County, Pennsylvania",1015,422
1400000US42101029800,42101029800,"Census Tract 298, Philadelphia County, Pennsylvania",1935,544
1400000US42101029900,42101029900,"Census Tract 299, Philadelphia County, Pennsylvania",1611,574
1400000US42101030000,42101030000,"Census Tract 300, Philadelphia County, Pennsylvania",2372,709
1400000US42101030100,42101030100,"Census Tract 301, Philadelphia County, Pennsylvania",2188,552
1400000US42101030200,42101030200,"Census Tract 302, Philadelphia County, Pennsylvania",2533,543
1400000US42101030501,42101030501,"Census Tract 305.01, Philadelphia County, Pennsylvania",1896,432
1400000US42101030502,42101030502,"Census Tract 305.02, Philadelphia County, Pennsylvania",2044,415
1400000US42101030600,42101030600,"Census Tract 306, Philadelphia County, Pennsylvania",2635,809
1400000US42101030700,42101030700,"Census Tract 307, Philadelphia County, Pennsylvania",1442,330
1400000US42101030800,42101030800,"Census Tract 308, Philadelphia County, Pennsylvania",1719,215
1400000US42101030900,42101030900,"Census Tract 309, Philadelphia County, Pennsylvania",1302,235
1400000US42101031000,42101031000,"Census Tract 310, Philadelphia County, Pennsylvania",2173,479
1400000US42101031101,42101031101,"Census Tract 311.01, Philadelphia County, Pennsylvania",1680,361
1400000US42101031102,42101031102,"Census Tract 311.02, Philadelphia County, Pennsylvania",1501,267
1400000US42101031200,42101031200,"Census Tract 312, Philadelphia County, Pennsylvania",1615,430
1400000US42101031300,42101031300,"Census Tract 313, Philadelphia County, Pennsylvania",2220,450
1400000US42101031401,42101031401,"Census Tract 314.01, Philadelphia County, Pennsylvania",2115,370
1400000US42101031402,42101031402,"Census Tract 314.02, Philadelphia County, Pennsylvania",1823,462
1400000US42101031501,42101031501,"Census Tract 315.01, Philadelphia County, Pennsylvania",2093,570
1400000US42101031502,42101031502,"Census Tract 315.02, Philadelphia County, Pennsylvania",1375,270
1400000US42101031600,42101031600,"Census Tract 316, Philadelphia County, Pennsylvania",2175,284
1400000US42101031700,42101031700,"Census Tract 317, Philadelphia County, Pennsylvania",2364,581
1400000US42101031800,42101031800,"Census Tract 318, Philadelphia County, Pennsylvania",1458,459
1400000US42101031900,42101031900,"Census Tract 319, Philadelphia County, Pennsylvania",1718,442
1400000US42101032000,42101032000,"Census Tract 320, Philadelphia County, Pennsylvania",2458,412
1400000US42101032100,42101032100,"Census Tract 321, Philadelphia County, Pennsylvania",1426,333
1400000US42101032300,42101032300,"Census Tract 323, Philadelphia County, Pennsylvania",1378,404
1400000US42101032500,42101032500,"Census Tract 325, Philadelphia County, Pennsylvania",2081,518
1400000US42101032600,42101032600,"Census Tract 326, Philadelphia County, Pennsylvania",2425,311
1400000US42101032900,42101032900,"Census Tract 329, Philadelphia County, Pennsylvania",1389,376
1400000US42101033000,42101033000,"Census Tract 330, Philadelphia County, Pennsylvania",2665,531
1400000US42101033101,42101033101,"Census Tract 331.01, Philadelphia County, Pennsylvania",1705,245
1400000US42101033102,42101033102,"Census Tract 331.02, Philadelphia County, Pennsylvania",1580,419
1400000US42101033200,42101033200,"Census Tract 332, Philadelphia County, Pennsylvania",957,126
1400000US42101033300,42101033300,"Census Tract 333, Philadelphia County, Pennsylvania",1747,475
1400000US42101033400,42101033400,"Census Tract 334, Philadelphia County, Pennsylvania",1878,490
1400000US42101033500,42101033500,"Census Tract 335, Philadelphia County, Pennsylvania",1389,238
1400000US42101033600,42101033600,"Census Tract 336, Philadelphia County, Pennsylvania",2764,539
1400000US42101033701,42101033701,"Census Tract 337.01, Philadelphia County, Pennsylvania",2184,614
1400000US42101033702,42101033702,"Census Tract 337.02, Philadelphia County, Pennsylvania",1946,395
1400000US42101033800,42101033800,"Census Tract 338, Philadelphia County, Pennsylvania",2300,570
1400000US42101033900,42101033900,"Census Tract 339, Philadelphia County, Pennsylvania",1183,198
1400000US42101034000,42101034000,"Census Tract 340, Philadelphia County, Pennsylvania",1036,133
1400000US42101034100,42101034100,"Census Tract 341, Philadelphia County, Pennsylvania",2306,233
1400000US42101034200,42101034200,"Census Tract 342, Philadelphia County, Pennsylvania",1480,243
1400000US42101034400,42101034400,"Census Tract 344, Philadelphia County, Pennsylvania",2717,335
1400000US42101034501,42101034501,"Census Tract 345.01, Philadelphia County, Pennsylvania",1845,690
1400000US42101034502,42101034502,"Census Tract 345.02, Philadelphia County, Pennsylvania",2442,507
1400000US42101034600,42101034600,"Census Tract 346, Philadelphia County, Pennsylvania",1213,237
1400000US42101034701,42101034701,"Census Tract 347.01, Philadelphia County, Pennsylvania",2512,379
1400000US42101034702,42101034702,"Census Tract 347.02, Philadelphia County, Pennsylvania",1413,217
1400000US42101034801,42101034801,"Census Tract 348.01, Philadelphia County, Pennsylvania",1855,411
1400000US42101034802,42101034802,"Census Tract 348.02, Philadelphia County, Pennsylvania",2018,303
1400000US42101034803,42101034803,"Census Tract 348.03, Philadelphia County, Pennsylvania",1535,252
1400000US42101034900,42101034900,"Census Tract 349, Philadelphia County, Pennsylvania",2084,488
1400000US42101035100,42101035100,"Census Tract 351, Philadelphia County, Pennsylvania",2340,433
1400000US42101035200,42101035200,"Census Tract 352, Philadelphia County, Pennsylvania",1606,228
1400000US42101035301,42101035301,"Census Tract 353.01, Philadelphia County, Pennsylvania",1955,219
1400000US42101035302,42101035302,"Census Tract 353.02, Philadelphia County, Pennsylvania",1913,333
1400000US42101035500,42101035500,"Census Tract 355, Philadelphia County, Pennsylvania",2842,742
1400000US42101035601,42101035601,"Census Tract 356.01, Philadelphia County, Pennsylvania",2293,524
1400000US42101035602,42101035602,"Census Tract 356.02, Philadelphia County, Pennsylvania",1238,235
1400000US42101035701,42101035701,"Census Tract 357.01, Philadelphia County, Pennsylvania",1912,366
1400000US42101035702,42101035702,"Census Tract 357.02, Philadelphia County, Pennsylvania",1597,236
1400000US42101035800,42101035800,"Census Tract 358, Philadelphia County, Pennsylvania",2213,286
1400000US42101035900,42101035900,"Census Tract 359, Philadelphia County, Pennsylvania",2170,428
1400000US42101036000,42101036000,"Census Tract 360, Philadelphia County, Pennsylvania",1113,301
1400000US42101036100,42101036100,"Census Tract 361, Philadelphia County, Pennsylvania",1306,133
1400000US42101036201,42101036201,"Census Tract 362.01, Philadelphia County, Pennsylvania",1918,296
1400000US42101036202,42101036202,"Census Tract 362.02, Philadelphia County, Pennsylvania",2349,261
1400000US42101036203,42101036203,"Census Tract 362.03, Philadelphia County, Pennsylvania",1785,216
1400000US42101036301,42101036301,"Census Tract 363.01, Philadelphia County, Pennsylvania",1267,184
1400000US42101036302,42101036302,"Census Tract 363.02, Philadelphia County, Pennsylvania",1215,176
1400000US42101036303,42101036303,"Census Tract 363.03, Philadelphia County, Pennsylvania",2281,334
1400000US42101036400,42101036400,"Census Tract 364, Philadelphia County, Pennsylvania",209,14
1400000US42101036501,42101036501,"Census Tract 365.01, Philadelphia County, Pennsylvania",2274,520
1400000US42101036502,42101036502,"Census Tract 365.02, Philadelphia County, Pennsylvania",1387,240
1400000US42101036600,42101036600,"Census Tract 366, Philadelphia County, Pennsylvania",1177,27
1400000US42101036700,42101036700,"Census Tract 367, Philadelphia County, Pennsylvania",1542,78
1400000US42101036900,42101036900,"Census Tract 369, Philadelphia County, Pennsylvania",672,28
1400000US42101037200,42101037200,"Census Tract 372, Philadelphia County, Pennsylvania",1768,373
1400000US42101037300,42101037300,"Census Tract 373, Philadelphia County, Pennsylvania",2375,325
1400000US42101037500,42101037500,"Census Tract 375, Philadelphia County, Pennsylvania",1390,166
1400000US42101037600,42101037600,"Census Tract 376, Philadelphia County, Pennsylvania",1318,159
1400000US42101037700,42101037700,"Census Tract 377, Philadelphia County, Pennsylvania",1198,327
1400000US42101037800,42101037800,"Census Tract 378, Philadelphia County, Pennsylvania",1021,193
1400000US42101037900,42101037900,"Census Tract 379, Philadelphia County, Pennsylvania",2088,526
1400000US42101038000,42101038000,"Census Tract 380, Philadelphia County, Pennsylvania",796,145
1400000US42101038100,42101038100,"Census Tract 381, Philadelphia County, Pennsylvania",311,108
1400000US42101038200,42101038200,"Census Tract 382, Philadelphia County, Pennsylvania",932,279
1400000US42101038300,42101038300,"Census Tract 383, Philadelphia County, Pennsylvania",1002,431
1400000US42101038400,42101038400,"Census Tract 384, Philadelphia County, Pennsylvania",963,147
1400000US42101038500,42101038500,"Census Tract 385, Philadelphia County, Pennsylvania",870,59
1400000US42101038600,42101038600,"Census Tract 386, Philadelphia County, Pennsylvania",594,24
1400000US42101038700,42101038700,"Census Tract 387, Philadelphia County, Pennsylvania",650,26
1400000US42101038800,42101038800,"Census Tract 388, Philadelphia County, Pennsylvania",1648,187
1400000US42101038900,42101038900,"Census Tract 389, Philadelphia County, Pennsylvania",1308,264
1400000US42101039000,42101039000,"Census Tract 390, Philadelphia County, Pennsylvania",2820,795
1400000US42101980000,42101980000,"Census Tract 9800, Philadelphia County, Pennsylvania",91,8
1400000US42101980100,42101980100,"Census Tract 9801, Philadelphia County, Pennsylvania",53,4
1400000US42101980200,42101980200,"Census Tract 9802, Philadelphia County, Pennsylvania",92,16
1400000US42101980300,42101980300,"Census Tract 9803, Philadelphia County, Pennsylvania",0,0
1400000US42101980400,42101980400,"Census Tract 9804, Philadelphia County, Pennsylvania",0,0
1400000US42101980500,42101980500,"Census Tract 9805, Philadelphia County, Pennsylvania",0,0
1400000US42101980600,42101980600,"Census Tract 9806, Philadelphia County, Pennsylvania",0,0
1400000US42101980700,42101980700,"Census Tract 9807, Philadelphia County, Pennsylvania",0,0
1400000US42101980800,42101980800,"Census Tract 9808, Philadelphia County, Pennsylvania",0,0
1400000US42101980900,42101980900,"Census Tract 9809, Philadelphia County, Pennsylvania",0,0
1400000US42101989100,42101989100,"Census Tract 9891, Philadelphia County, Pennsylvania",0,0
1400000US42103950102,42103950102,"Census Tract 9501.02, Pike County, Pennsylvania",980,97
1400000US42103950103,42103950103,"Census Tract 9501.03, Pike County, Pennsylvania",903,192
1400000US42103950104,42103950104,"Census Tract 9501.04, Pike County, Pennsylvania",1019,152
1400000US42103950201,42103950201,"Census Tract 9502.01, Pike County, Pennsylvania",1440,95
1400000US42103950202,42103950202,"Census Tract 9502.02, Pike County, Pennsylvania",579,109
1400000US42103950301,42103950301,"Census Tract 9503.01, Pike County, Pennsylvania",1112,185
1400000US42103950302,42103950302,"Census Tract 9503.02, Pike County, Pennsylvania",367,58
1400000US42103950501,42103950501,"Census Tract 9505.01, Pike County, Pennsylvania",505,46
1400000US42103950502,42103950502,"Census Tract 9505.02, Pike County, Pennsylvania",1167,145
1400000US42103950601,42103950601,"Census Tract 9506.01, Pike County, Pennsylvania",603,104
1400000US42103950603,42103950603,"Census Tract 9506.03, Pike County, Pennsylvania",559,96
1400000US42103950605,42103950605,"Census Tract 9506.05, Pike County, Pennsylvania",1884,177
1400000US42103950606,42103950606,"Census Tract 9506.06, Pike County, Pennsylvania",2194,211
1400000US42103950701,42103950701,"Census Tract 9507.01, Pike County, Pennsylvania",1438,182
1400000US42103950702,42103950702,"Census Tract 9507.02, Pike County, Pennsylvania",1134,130
1400000US42103950801,42103950801,"Census Tract 9508.01, Pike County, Pennsylvania",1666,257
1400000US42103950802,42103950802,"Census Tract 9508.02, Pike County, Pennsylvania",1980,121
1400000US42103950900,42103950900,"Census Tract 9509, Pike County, Pennsylvania",1849,230
1400000US42105950100,42105950100,"Census Tract 9501, Potter County, Pennsylvania",1806,522
1400000US42105950200,42105950200,"Census Tract 9502, Potter County, Pennsylvania",1153,269
1400000US42105950300,42105950300,"Census Tract 9503, Potter County, Pennsylvania",1610,389
1400000US42105950400,42105950400,"Census Tract 9504, Potter County, Pennsylvania",1125,233
1400000US42105950500,42105950500,"Census Tract 9505, Potter County, Pennsylvania",842,223
1400000US42107000100,42107000100,"Census Tract 1, Schuylkill County, Pennsylvania",2243,509
1400000US42107000200,42107000200,"Census Tract 2, Schuylkill County, Pennsylvania",1018,296
1400000US42107000300,42107000300,"Census Tract 3, Schuylkill County, Pennsylvania",2299,570
1400000US42107000400,42107000400,"Census Tract 4, Schuylkill County, Pennsylvania",907,230
1400000US42107000500,42107000500,"Census Tract 5, Schuylkill County, Pennsylvania",1547,501
1400000US42107000601,42107000601,"Census Tract 6.01, Schuylkill County, Pennsylvania",1497,633
1400000US42107000602,42107000602,"Census Tract 6.02, Schuylkill County, Pennsylvania",548,207
1400000US42107000700,42107000700,"Census Tract 7, Schuylkill County, Pennsylvania",1522,423
1400000US42107000800,42107000800,"Census Tract 8, Schuylkill County, Pennsylvania",1519,365
1400000US42107000900,42107000900,"Census Tract 9, Schuylkill County, Pennsylvania",2434,507
1400000US42107001000,42107001000,"Census Tract 10, Schuylkill County, Pennsylvania",1349,308
1400000US42107001100,42107001100,"Census Tract 11, Schuylkill County, Pennsylvania",919,263
1400000US42107001200,42107001200,"Census Tract 12, Schuylkill County, Pennsylvania",1691,400
1400000US42107001300,42107001300,"Census Tract 13, Schuylkill County, Pennsylvania",1225,335
1400000US42107001400,42107001400,"Census Tract 14, Schuylkill County, Pennsylvania",964,218
1400000US42107001500,42107001500,"Census Tract 15, Schuylkill County, Pennsylvania",1893,683
1400000US42107001600,42107001600,"Census Tract 16, Schuylkill County, Pennsylvania",1669,343
1400000US42107001700,42107001700,"Census Tract 17, Schuylkill County, Pennsylvania",1423,276
1400000US42107001800,42107001800,"Census Tract 18, Schuylkill County, Pennsylvania",916,186
1400000US42107001900,42107001900,"Census Tract 19, Schuylkill County, Pennsylvania",2191,883
1400000US42107002000,42107002000,"Census Tract 20, Schuylkill County, Pennsylvania",1351,421
1400000US42107002100,42107002100,"Census Tract 21, Schuylkill County, Pennsylvania",594,181
1400000US42107002200,42107002200,"Census Tract 22, Schuylkill County, Pennsylvania",1187,294
1400000US42107002300,42107002300,"Census Tract 23, Schuylkill County, Pennsylvania",1294,417
1400000US42107002400,42107002400,"Census Tract 24, Schuylkill County, Pennsylvania",1041,315
1400000US42107002500,42107002500,"Census Tract 25, Schuylkill County, Pennsylvania",897,243
1400000US42107002600,42107002600,"Census Tract 26, Schuylkill County, Pennsylvania",1851,625
1400000US42107002700,42107002700,"Census Tract 27, Schuylkill County, Pennsylvania",1226,406
1400000US42107002800,42107002800,"Census Tract 28, Schuylkill County, Pennsylvania",1030,228
1400000US42107002900,42107002900,"Census Tract 29, Schuylkill County, Pennsylvania",2116,288
1400000US42107003000,42107003000,"Census Tract 30, Schuylkill County, Pennsylvania",2314,372
1400000US42107003100,42107003100,"Census Tract 31, Schuylkill County, Pennsylvania",1226,216
1400000US42107003200,42107003200,"Census Tract 32, Schuylkill County, Pennsylvania",2215,418
1400000US42107003300,42107003300,"Census Tract 33, Schuylkill County, Pennsylvania",2162,425
1400000US42107003400,42107003400,"Census Tract 34, Schuylkill County, Pennsylvania",1339,221
1400000US42107003500,42107003500,"Census Tract 35, Schuylkill County, Pennsylvania",2115,313
1400000US42107003600,42107003600,"Census Tract 36, Schuylkill County, Pennsylvania",1072,239
1400000US42107003700,42107003700,"Census Tract 37, Schuylkill County, Pennsylvania",1517,415
1400000US42107003800,42107003800,"Census Tract 38, Schuylkill County, Pennsylvania",828,163
1400000US42107003900,42107003900,"Census Tract 39, Schuylkill County, Pennsylvania",1609,307
1400000US42109070100,42109070100,"Census Tract 701, Snyder County, Pennsylvania",2381,362
1400000US42109070200,42109070200,"Census Tract 702, Snyder County, Pennsylvania",3141,585
1400000US42109070300,42109070300,"Census Tract 703, Snyder County, Pennsylvania",2166,664
1400000US42109070400,42109070400,"Census Tract 704, Snyder County, Pennsylvania",2020,584
1400000US42109070500,42109070500,"Census Tract 705, Snyder County, Pennsylvania",1286,432
1400000US42109070600,42109070600,"Census Tract 706, Snyder County, Pennsylvania",1704,587
1400000US42109070701,42109070701,"Census Tract 707.01, Snyder County, Pennsylvania",1867,512
1400000US42109980705,42109980705,"Census Tract 9807.05, Snyder County, Pennsylvania",11,11
1400000US42111020101,42111020101,"Census Tract 201.01, Somerset County, Pennsylvania",889,190
1400000US42111020102,42111020102,"Census Tract 201.02, Somerset County, Pennsylvania",2300,500
1400000US42111020200,42111020200,"Census Tract 202, Somerset County, Pennsylvania",1924,604
1400000US42111020300,42111020300,"Census Tract 203, Somerset County, Pennsylvania",1825,521
1400000US42111020400,42111020400,"Census Tract 204, Somerset County, Pennsylvania",1529,430
1400000US42111020500,42111020500,"Census Tract 205, Somerset County, Pennsylvania",1189,414
1400000US42111020600,42111020600,"Census Tract 206, Somerset County, Pennsylvania",2334,521
1400000US42111020700,42111020700,"Census Tract 207, Somerset County, Pennsylvania",1139,249
1400000US42111020800,42111020800,"Census Tract 208, Somerset County, Pennsylvania",1642,336
1400000US42111020900,42111020900,"Census Tract 209, Somerset County, Pennsylvania",1822,422
1400000US42111021000,42111021000,"Census Tract 210, Somerset County, Pennsylvania",1887,488
1400000US42111021100,42111021100,"Census Tract 211, Somerset County, Pennsylvania",922,506
1400000US42111021200,42111021200,"Census Tract 212, Somerset County, Pennsylvania",1108,262
1400000US42111021300,42111021300,"Census Tract 213, Somerset County, Pennsylvania",1332,467
1400000US42111021400,42111021400,"Census Tract 214, Somerset County, Pennsylvania",1750,426
1400000US42111021500,42111021500,"Census Tract 215, Somerset County, Pennsylvania",973,273
1400000US42111021600,42111021600,"Census Tract 216, Somerset County, Pennsylvania",867,283
1400000US42111021700,42111021700,"Census Tract 217, Somerset County, Pennsylvania",1155,406
1400000US42111021800,42111021800,"Census Tract 218, Somerset County, Pennsylvania",1380,348
1400000US42111021901,42111021901,"Census Tract 219.01, Somerset County, Pennsylvania",979,378
1400000US42111021902,42111021902,"Census Tract 219.02, Somerset County, Pennsylvania",972,293
1400000US42113960100,42113960100,"Census Tract 9601, Sullivan County, Pennsylvania",1536,436
1400000US42113960200,42113960200,"Census Tract 9602, Sullivan County, Pennsylvania",1112,249
1400000US42115032000,42115032000,"Census Tract 320, Susquehanna County, Pennsylvania",1258,274
1400000US42115032100,42115032100,"Census Tract 321, Susquehanna County, Pennsylvania",1611,255
1400000US42115032200,42115032200,"Census Tract 322, Susquehanna County, Pennsylvania",1684,377
